着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,クイーンマンボ,牝3,54,北村友一,1:51.2,,4.4,2,490(-12),[西] 角居勝彦
2,6,7,テンザワールド,牡3,56,和田竜二,1:51.5,2,22.6,9,434(+4),[西] 大久保龍
3,3,3,ミキノトランペット,牡3,56,武豊,1:51.6,1/2,12.9,6,522(+2),[西] 大橋勇樹
4,8,12,ブルベアパンサー,牡3,56,松山弘平,1:52.0,2.1/2,99.7,11,450(0),[西] 沖芳夫
5,1,1,エジステンツァ,牡3,56,藤岡佑介,1:52.2,1.1/2,8.5,5,466(-4),[西] 藤岡健一
6,7,10,キーグラウンド,牡3,56,鮫島良太,1:52.4,1,7.9,4,476(-2),[西] 宮徹
7,8,11,バニーテール,牝3,54,川田将雅,1:52.6,1.1/4,4.8,3,468(+6),[西] 中内田充
8,7,9,ナンヨープルートー,牡3,56,岩田康誠,1:52.6,クビ,3.3,1,494(+2),[西] 松永幹夫
9,5,5,スズカフリオーソ,牡3,56,藤岡康太,1:52.7,1/2,29.3,10,460(0),[西] 藤沢則雄
10,4,4,ダンツゴウユウ,牡3,56,古川吉洋,1:52.9,1,102.1,12,444(0),[西] 谷潔
11,5,6,ディーエスアクシス,牡3,56,ルメール,1:53.5,3.1/2,19.3,8,476(0),[西] 岡田稲男
12,6,8,アンタガシャチョウ,牡3,56,福永祐一,1:53.6,3/4,19.3,7,510(0),[西] 野中賢二
