着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,オジュウチョウサン,牡6,62,石神深一,4:28.1,,1.3,1,508(-4),[東] 和田正一
2,6,6,アップトゥデイト,牡7,62,林満明,4:28.5,2.1/2,4.9,2,534(+4),[西] 佐々木晶
3,3,3,タイセイドリーム,牡7,60,平沢健治,4:29.2,4,10.5,3,542(+2),[西] 矢作芳人
4,1,1,サンレイデューク,牡9,61,難波剛健,4:29.2,ハナ,38.8,7,470(+10),[西] 高橋義忠
5,6,7,クリノダイコクテン,牡6,60,植野貴也,4:29.2,ハナ,57.0,9,486(0),[西] 谷潔
6,7,8,グッドスカイ,牝4,57,森一馬,4:29.6,2.1/2,31.7,6,460(-8),[西] 松元茂樹
7,4,4,オースミムーン,牡8,61,高田潤,4:29.8,1.1/4,14.4,4,482(+6),[西] 松下武士
8,8,10,ウォンテッド,牡7,60,熊沢重文,4:30.6,5,26.3,5,504(+6),[西] 松田国英
9,7,9,ドリームセーリング,牡10,60,五十嵐雄,4:31.5,5,44.0,8,482(-4),[東] 田島俊明
10,5,5,テイエムオドロキ,牝6,58,佐久間寛,4:32.7,7,157.9,10,464(-6),[西] 池添学
11,2,2,ティリアンパープル,牝7,58,山本康志,4:33.4,4,187.7,11,476(-2),[東] 金成貴史
