着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ブラックムーン,牡5,57,Ｍ．デム,1:31.9,,2.9,1,492(-6),[西] 西浦勝一
2,2,2,サトノラーゼン,牡5,57,川田将雅,1:32.0,1/2,6.2,4,446(-10),[西] 池江泰寿
3,6,6,グァンチャーレ,牡5,56,古川吉洋,1:32.2,1.1/4,7.3,5,474(+4),[西] 北出成人
4,8,9,ベルキャニオン,牡6,56,福永祐一,1:32.2,クビ,5.5,3,486(-4),[東] 堀宣行
5,8,10,ピンポン,牡7,56,和田竜二,1:32.4,1,44.5,9,470(+10),[西] 寺島良
6,5,5,ダノンメジャー,牡5,57,小牧太,1:32.5,3/4,3.8,2,490(-2),[西] 橋口慎介
7,7,8,ラングレー,牡6,57,荻野極,1:32.5,ハナ,26.6,7,496(-2),[西] 矢作芳人
8,7,7,ベステンダンク,牡5,56,松山弘平,1:32.5,ハナ,12.5,6,508(+4),[西] 安達昭夫
9,3,3,ムーンクレスト,牡5,56,太宰啓介,1:32.6,1/2,36.5,8,466(-6),[西] 本田優
中,1,1,ライズトゥフェイム,牡7,56,秋山真一,,,95.4,10,484(0),[東] 加藤征弘
