着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,サトノシャーク,牡3,53,松山弘平,2:24.4,,6.3,4,506(-10),[西] 池江泰寿
2,3,4,メイショウタチマチ,牝4,55,岩崎翼,2:24.4,クビ,2.8,1,494(+4),[西] 河内洋
3,8,13,ヴァーサトル,牡5,57,浜中俊,2:24.6,1,32.0,9,504(-2),[西] 安達昭夫
4,8,14,フォースフィールド,牡5,57,武豊,2:24.6,クビ,26.7,8,434(+4),[西] 松永幹夫
5,2,2,ハイドロフォイル,牡4,57,岩田康誠,2:24.7,1/2,5.6,2,492(+8),[西] 友道康夫
6,7,11,フリーフリッカー,牡3,53,北村友一,2:25.1,2.1/2,62.3,10,454(-4),[西] 安田隆行
7,5,7,ビクトリーミノル,牡5,57,酒井学,2:25.2,1/2,94.1,11,478(0),[西] 北出成人
8,6,10,ニホンピロカーン,牡4,57,幸英明,2:25.2,ハナ,9.2,6,470(-4),[西] 服部利之
9,4,5,キングパール,牡5,57,川田将雅,2:25.3,クビ,5.9,3,476(+2),[西] 中内田充
10,5,8,ステイキングダム,牡4,57,和田竜二,2:25.9,3.1/2,8.8,5,428(+2),[西] 吉村圭司
11,7,12,コンフィアンサ,牡4,57,菱田裕二,2:26.1,1,159.6,14,512(-14),[西] 今野貞一
12,1,1,メイショウカミシマ,牡3,53,藤岡康太,2:26.2,3/4,19.6,7,446(+6),[西] 石橋守
13,3,3,バトルクライス,牡5,57,太宰啓介,2:26.5,2,95.4,12,480(+18),[西] 吉村圭司
14,4,6,リッチガール,牝5,55,富田暁,2:26.7,1.1/4,96.8,13,474(-2),[西] 木原一良
