着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,バンドワゴン,牡6,56,ルメール,1:59.7,,5.2,3,544(-4),[西] 石坂正
2,7,8,グランアルマダ,牡5,55,松山弘平,1:59.8,3/4,38.1,9,524(0),[西] 西園正都
3,7,9,サトノケンシロウ,牡4,55,川田将雅,1:59.9,1/2,2.5,1,456(0),[西] 池江泰寿
4,1,1,フロリダパンサー,牡6,54,高倉稜,2:00.1,1,20.0,7,478(0),[西] 宮本博
5,4,4,ギモーヴ,牝4,53,福永祐一,2:00.1,ハナ,3.6,2,464(+2),[西] 池添学
6,8,10,スズカルパン,牡8,54,小牧太,2:00.1,アタマ,44.6,10,474(0),[西] 西橋豊治
7,8,11,ジャズファンク,牡5,54,池添謙一,2:00.2,1/2,16.0,6,508(+4),[西] 角田晃一
8,5,5,ショウナンバーキン,牝7,52,秋山真一,2:00.2,ハナ,33.2,8,478(+6),[西] 中村均
9,3,3,フロムマイハート,牝4,53,丹内祐次,2:00.3,1/2,13.1,5,432(-8),[西] 宮本博
10,6,6,シャドウダンサー,セ6,56,武豊,2:01.5,7,8.9,4,506(-10),[西] 角居勝彦
11,6,7,ベルニーニ,牡8,55,幸英明,2:01.5,アタマ,46.1,11,476(+8),[西] 岡田稲男
