着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,インヘリットデール,牝3,54,Ｃ．デム,2:01.1,,3.1,1,458(-4),[西] 高野友和
2,1,1,エールデュレーヴ,牝4,55,ルメール,2:01.2,3/4,5.5,3,446(-2),[西] 須貝尚介
3,8,11,メイショウガーデン,牝4,55,国分恭介,2:01.3,1/2,17.7,7,532(+10),[西] 岡田稲男
4,5,5,タンタグローリア,牝3,54,福永祐一,2:01.3,アタマ,7.8,5,392(-4),[西] 藤原英昭
5,7,9,アロマドゥルセ,牝3,54,松若風馬,2:01.4,3/4,3.4,2,426(+2),[西] 音無秀孝
6,7,8,オリエントワークス,牝4,55,浜中俊,2:01.5,1/2,33.8,8,468(-16),[西] 中内田充
7,6,7,コスモピクシス,牝4,55,津村明秀,2:01.5,ハナ,36.8,9,416(-8),[東] 中野栄治
8,2,2,アルメリアブルーム,牝3,54,岩田康誠,2:01.7,1.1/4,7.4,4,426(0),[西] 高橋康之
9,8,10,フロムマイハート,牝4,55,幸英明,2:01.8,1/2,14.4,6,448(0),[西] 宮本博
10,3,3,パワーウーマン,牝5,55,太宰啓介,2:01.8,アタマ,81.5,10,518(0),[西] 昆貢
11,6,6,クリノサンスーシ,牝4,55,古川吉洋,2:02.3,3,161.9,11,450(+2),[西] 大根田裕
