着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,アキトクレッセント,牡5,55.0,荻野極,1:23.7,,7.0,4,506(+4),[西] 清水久詞
2,4,7,ブラゾンドゥリス,牡5,57.0,丹内祐次,1:23.9,1.1/4,26.2,10,512(-4),[東] 尾形和幸
3,8,16,ドライヴナイト,牡4,54.0,藤岡佑介,1:23.9,クビ,15.0,7,534(+8),[西] 奥村豊
4,3,6,ラインシュナイダー,牡5,56.0,国分恭介,1:24.0,クビ,9.4,5,478(+8),[西] 沖芳夫
5,5,9,プレスティージオ,牡4,54.0,幸英明,1:24.1,1/2,23.3,9,492(0),[西] 大根田裕
6,2,4,サトノファンタシー,牡4,55.0,和田竜二,1:24.1,クビ,10.2,6,480(+4),[西] 松田国英
7,7,13,ノウレッジ,牡7,54.0,中井裕二,1:24.2,クビ,389.7,16,500(-4),[東] 二ノ宮敬
8,3,5,キョウエイアシュラ,牡10,54.0,野中悠太,1:24.2,クビ,218.0,15,466(+2),[西] 森田直行
9,8,15,サウススターマン,牡6,56.0,北村友一,1:24.4,1.1/2,5.9,2,516(-2),[西] 加用正
10,1,2,コウエイエンブレム,牡4,57.5,松山弘平,1:24.5,1/2,3.4,1,542(+4),[西] 山内研二
11,6,11,キャプテンシップ,牡5,54.0,川又賢治,1:24.5,ハナ,72.4,14,520(+2),[西] 森秀行
12,4,8,キタサンサジン,牡5,57.0,小牧太,1:24.5,ハナ,45.4,11,538(+2),[西] 梅田智之
13,2,3,ピークトラム,牡6,55.0,松若風馬,1:24.6,1/2,72.4,13,496(+14),[西] 橋口慎介
14,5,10,フルーキー,牡7,57.0,秋山真一,1:24.8,1,64.8,12,488(0),[西] 角居勝彦
15,6,12,レッドゲルニカ,牡4,55.0,シュミノ,1:25.5,4,6.1,3,548(-8),[東] 藤沢和雄
16,1,1,ウインムート,牡4,56.0,菱田裕二,1:25.5,ハナ,15.4,8,502(-2),[西] 加用正
