着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ダノンプレミアム,牡4,56,川田将雅,2:00.1,,3.5,2,502(+4),[西] 中内田充
2,7,11,リスグラシュー,牝5,55,シュタル,2:00.3,1.1/4,8.7,5,458(+2),[西] 矢作芳人
3,6,8,エアウィンザー,牡5,56,武豊,2:00.4,3/4,3.0,1,512(+4),[西] 角居勝彦
4,5,6,ペルシアンナイト,牡5,57,Ｍ．デム,2:00.8,2.1/2,7.0,4,492(+4),[西] 池江泰寿
5,7,10,アルアイン,牡5,57,柴山雄一,2:01.0,1.1/2,6.8,3,528(+8),[西] 池江泰寿
6,5,7,ギベオン,牡4,56,丸山元気,2:01.2,1,15.9,6,504(-4),[西] 藤原英昭
7,6,9,ムイトオブリガード,牡5,56,横山典弘,2:01.2,ハナ,33.6,9,490(-10),[西] 角田晃一
8,4,4,スズカデヴィアス,牡8,56,藤岡康太,2:01.4,1.1/4,275.9,13,520(+14),[西] 橋田満
9,8,12,モズカッチャン,牝5,54,和田竜二,2:01.5,クビ,20.5,7,500(+14),[西] 鮫島一歩
10,4,5,タニノフランケル,牡4,56,吉田隼人,2:01.7,1.1/2,21.9,8,526(+4),[西] 角居勝彦
11,3,3,サトノワルキューレ,牝4,54,四位洋文,2:01.7,ハナ,66.9,11,466(+14),[西] 角居勝彦
12,2,2,ショウナンバッハ,牡8,56,幸英明,2:01.7,クビ,187.7,12,456(+4),[東] 上原博之
13,8,13,メートルダール,牡6,56,福永祐一,2:01.8,クビ,47.7,10,492(+4),[東] 戸田博文
