着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,タイセイモナーク,牡3,55,吉田隼人,2:11.9,,4.4,2,484(+4),[西] 西村真幸
2,7,8,コーカス,牡5,57,岡田祥嗣,2:11.9,クビ,3.8,1,512(0),[西] 藤原英昭
3,6,7,ヒルノダカール,牡3,55,松田大作,2:12.1,1.1/2,5.2,3,524(-4),[西] 北出成人
4,6,6,アルファライズ,牝3,53,斎藤新,2:12.5,2.1/2,20.0,7,448(+6),[西] 安田隆行
5,1,1,ラクローチェ,牡3,55,秋山真一,2:12.6,1/2,6.5,5,456(-2),[西] 角田晃一
6,8,10,ブラックジェイド,牡5,57,太宰啓介,2:12.9,2,5.8,4,530(-2),[西] 昆貢
7,2,2,アグネスリバティ,牡6,57,中井裕二,2:13.3,2,6.9,6,492(+10),[西] 宮本博
8,7,9,ロードストライク,牡3,55,横山武史,2:13.3,ハナ,35.4,8,476(+4),[東] 尾形和幸
9,4,4,ウインスラーヴァ,牡4,57,岡部誠,2:14.0,4,76.2,9,480(+6),[東] 上原博之
10,5,5,オペラハット,牡8,57,松若風馬,2:14.3,1.3/4,149.7,10,474(+4),[西] 森秀行
11,3,3,ギラーミン,セ4,57,荻野極,2:14.3,クビ,207.5,11,494(-6),[西] 寺島良
