着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ジャスティン,牡3,56,川又賢治,1:20.9,,14.2,6,486(+6),[西] 矢作芳人
2,7,10,ランスオブプラーナ,牡3,56,太宰啓介,1:20.9,ハナ,3.5,1,460(-4),[西] 本田優
3,8,13,イメル,牡3,56,松若風馬,1:21.1,1,5.2,3,478(+8),[西] 音無秀孝
4,7,11,タガノジェロディ,牡3,56,岡田祥嗣,1:21.4,1.3/4,43.6,10,474(+4),[西] 浅見秀一
5,8,12,ブルスクーロ,牡3,56,藤岡康太,1:21.4,ハナ,5.8,4,504(+4),[西] 池添学
6,5,7,トロイメント,牝3,54,津村明秀,1:21.5,1/2,3.9,2,424(0),[西] 西浦勝一
7,3,3,マイネルエイブ,牡3,56,荻野極,1:21.9,2.1/2,110.6,13,486(+10),[西] 西園正都
8,4,4,シャドウセッション,牡3,56,柴山雄一,1:21.9,クビ,7.7,5,506(-4),[東] 鹿戸雄一
9,2,2,メジャーハリケーン,牡3,56,吉田隼人,1:22.2,1.3/4,24.9,7,474(+2),[西] 清水久詞
10,1,1,コチョウジュニア,牡3,56,菱田裕二,1:22.5,2,73.1,11,468(+16),[東] 本間忍
11,4,5,ブルベアオーロ,牡3,56,鮫島克駿,1:22.6,3/4,37.5,9,448(+2),[西] 川村禎彦
12,6,8,サンディレクション,牡3,56,丸山元気,1:22.8,1.1/4,29.5,8,452(-2),[東] 高木登
13,5,6,リゲイン,牝3,54,中井裕二,1:23.5,4,98.8,12,426(-12),[西] 宮本博
