着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,スマハマ,牡4,56,藤岡佑介,1:47.6,,1.7,1,538(0),[西] 高橋亮
2,6,6,ジョーダンキング,牡6,56,川田将雅,1:47.7,3/4,6.5,2,500(+2),[西] 藤原英昭
3,2,2,ローズプリンスダム,牡5,56,西村淳也,1:48.3,3.1/2,30.5,9,470(-2),[東] 畠山吉宏
4,5,5,アンデスクイーン,牝5,54,松山弘平,1:48.6,2,18.8,6,502(0),[西] 西園正都
5,4,4,マイネルクラース,牡5,56,国分優作,1:49.0,2,6.7,3,468(+4),[東] 高木登
6,8,10,ナムラアラシ,牡6,58,和田竜二,1:49.0,クビ,26.1,8,516(-4),[西] 牧田和弥
7,7,8,サトノアッシュ,牡7,56,松若風馬,1:49.4,2.1/2,21.1,7,494(+2),[西] 中竹和也
8,7,9,クイーンマンボ,牝5,54,Ｍ．デム,1:49.7,1.1/2,8.5,4,512(0),[西] 角居勝彦
9,3,3,アイファーイチオー,牡5,56,藤井勘一,1:50.3,3.1/2,16.5,5,502(+6),[西] 上村洋行
10,6,7,タイセイパルサー,牡6,56,鮫島克駿,1:50.7,2.1/2,61.1,10,488(+2),[西] 大橋勇樹
11,8,11,トラキチシャチョウ,牡8,57,森裕太朗,1:51.4,4,210.6,11,494(-12),[西] 服部利之
