着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,モンペルデュ,牝3,52,川田将雅,1:09.7,,2.3,1,468(+4),[西] 松永幹夫
2,2,3,デザートストーム,牡5,57,武豊,1:09.9,1.1/2,5.3,3,448(-4),[西] 西浦勝一
3,8,15,ヒップホップスワン,牝5,55,北村友一,1:10.1,1.1/4,23.9,8,508(+2),[西] 石坂正
4,1,1,アヴァンティスト,牡3,54,藤井勘一,1:10.2,クビ,19.9,7,468(+6),[西] 西浦勝一
5,2,4,メイショウテンセイ,牡5,57,小崎綾也,1:10.2,アタマ,64.3,13,516(-8),[西] 西橋豊治
6,7,14,ウラガーノ,牝5,55,太宰啓介,1:10.3,1/2,16.7,6,518(-2),[西] 上村洋行
7,6,12,ミスズマンボ,牝6,55,斎藤新,1:10.7,2.1/2,208.4,15,456(+4),[西] 安田翔伍
8,5,10,ブレイヴバローズ,牡5,57,幸英明,1:10.9,1.1/4,51.8,11,482(+2),[西] 角田晃一
9,1,2,ツウカイウイング,牡4,57,川須栄彦,1:11.1,1.1/4,250.6,16,462(+10),[西] 千田輝彦
10,6,11,カモンスプリング,牡3,54,鮫島克駿,1:11.4,1.3/4,77.2,14,488(+4),[西] 川村禎彦
11,4,8,タマモサザンクロス,牡5,57,森裕太朗,1:11.6,3/4,43.8,10,470(-4),[西] 藤沢則雄
12,3,6,オリオンパッチ,牡3,54,Ｍ．デム,1:12.0,2.1/2,4.5,2,490(-4),[東] 加藤征弘
13,7,13,ジュエアトゥー,セ5,57,松若風馬,1:12.0,クビ,39.7,9,514(+6),[西] 山内研二
14,8,16,サンキュー,牡6,57,西村淳也,1:12.9,5,58.6,12,510(-10),[西] 安達昭夫
15,4,7,オーロリンチェ,牝4,55,田辺裕信,1:13.0,クビ,13.4,4,480(0),[東] 高木登
中,3,5,ナスノダケ,牡3,54,松山弘平,,,15.7,5,512(+8),[東] 武井亮
