着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,ワンアフター,牡6,57,吉田隼人,1:20.1,,20.8,7,476(-2),[西] 西村真幸
2,4,7,アクアミラビリス,牝3,54,秋山真一,1:20.3,1.1/4,3.1,2,418(+2),[西] 吉村圭司
3,2,3,ジョーアラビカ,牡5,57,松若風馬,1:20.3,クビ,8.1,3,498(0),[西] 清水久詞
4,6,11,アンリミット,牝4,55,城戸義政,1:20.5,1.1/4,13.1,5,482(-4),[西] 清水久詞
5,5,9,インスピレーション,牡4,57,太宰啓介,1:20.5,アタマ,25.9,9,488(+6),[西] 昆貢
6,3,5,ボーダーオブライフ,牡5,57,伊藤工真,1:20.5,ハナ,113.7,13,494(+6),[東] 金成貴史
7,2,4,メモリーコロネット,牝4,55,蛯名正義,1:20.5,クビ,2.7,1,452(0),[西] 大久保龍
8,8,15,グランドロワ,牡5,57,岩崎翼,1:20.6,1/2,22.1,8,498(-4),[西] 鈴木孝志
9,6,12,デスティニーソング,牝5,55,中谷雄太,1:20.7,クビ,98.6,12,460(-2),[西] 松下武士
10,1,1,ミュージアムヒル,牝4,55,横山武史,1:20.9,1.1/4,10.0,4,476(+4),[東] 古賀慎明
11,8,16,アバルラータ,牝5,55,丸田恭介,1:21.0,1/2,16.5,6,452(+4),[西] 鮫島一歩
12,7,14,ドルチャーリオ,牡6,57,中井裕二,1:21.1,1/2,48.0,11,460(+2),[西] 池添兼雄
13,5,10,テルメディカラカラ,牝7,55,荻野極,1:21.2,3/4,119.2,14,464(-10),[西] 石橋守
14,1,2,テンクウ,牡4,57,国分優作,1:21.3,3/4,175.0,15,458(+4),[東] 奥村武
15,4,8,エンヴァール,牡6,57,岡田祥嗣,1:21.3,ハナ,38.1,10,472(+2),[西] 藤原英昭
16,7,13,ドゴール,牡3,56,西田雄一,1:21.9,3.1/2,205.0,16,466(0),[東] 黒岩陽一
