着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,5,ワンブレスアウェイ,牝6,54,津村明秀,2:00.0,,31.8,8,496(+10),[東] 古賀慎明
2,7,11,ノームコア,牝4,55,ルメール,2:00.1,1/2,3.0,1,468(+2),[東] 萩原清
3,5,8,ランドネ,牝4,53,戸崎圭太,2:00.1,クビ,7.7,4,512(+6),[西] 角居勝彦
4,6,9,ウラヌスチャーム,牝4,53,北村友一,2:00.2,1/2,5.9,3,500(0),[東] 斎藤誠
5,3,4,コルコバード,牝6,54,丸山元気,2:00.2,アタマ,11.4,6,464(+6),[東] 木村哲也
6,1,1,レッドジェノヴァ,牝5,55,Ｍ．デム,2:00.3,クビ,3.6,2,500(+8),[東] 小島茂之
7,2,2,レイホーロマンス,牝6,52,藤岡康太,2:00.5,1.1/4,19.8,7,428(+4),[西] 橋田満
8,4,6,レイズアベール,牝5,50,秋山真一,2:00.7,1.1/4,10.1,5,460(+2),[西] 吉村圭司
9,8,13,ウスベニノキミ,牝4,49,松若風馬,2:00.7,クビ,41.8,10,452(+8),[西] 鈴木孝志
10,5,7,スカーレットカラー,牝4,51,鮫島克駿,2:00.9,1,40.6,9,458(+12),[西] 高橋亮
11,3,3,ティーエスクライ,牝7,50,木幡育也,2:01.1,1,216.6,13,468(-2),[西] 武幸四郎
12,7,12,エテルナミノル,牝6,55,四位洋文,2:01.2,1/2,54.6,11,468(+4),[西] 本田優
13,6,10,ヤマニンエルフィン,牝8,50,田中健,2:01.3,3/4,229.6,14,520(+6),[西] 松下武士
14,8,14,キンショーユキヒメ,牝6,54,吉田隼人,2:01.7,2.1/2,93.4,12,530(+18),[西] 中村均
