着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,アンノートル,牡5,57,津村明秀,1:34.3,,2.8,1,508(-2),[東] 田中博康
2,1,1,メイショウキョウジ,牡4,57,松若風馬,1:34.3,クビ,3.9,2,472(+2),[西] 藤岡健一
3,8,14,オーダードリブン,牡6,57,川又賢治,1:34.6,2,10.8,4,456(+4),[西] 牧田和弥
4,4,6,ブラゾンダムール,牡4,57,鮫島克駿,1:34.9,1.1/2,15.1,5,482(+2),[西] 松永幹夫
5,8,13,ナンヨーマーズ,牡5,57,四位洋文,1:34.9,ハナ,23.5,7,452(-8),[西] 清水久詞
6,3,4,ブレイニーラン,牡4,57,藤岡康太,1:34.9,クビ,4.2,3,456(+8),[西] 須貝尚介
7,5,8,ブラックジルベルト,牡4,57,古川吉洋,1:35.0,1/2,23.9,9,470(+8),[西] 安田隆行
8,2,2,ヒドゥンパラメータ,牡5,57,丸田恭介,1:35.1,3/4,59.7,11,452(+2),[東] 宗像義忠
9,6,10,トーアライジン,牡6,57,小崎綾也,1:35.2,クビ,37.2,10,522(+4),[西] 村山明
10,3,3,レディギャング,牝5,55,丸山元気,1:35.3,1/2,23.7,8,480(-4),[西] 森田直行
11,7,12,タイセイトレンディ,牡4,57,吉田隼人,1:35.5,1.1/4,15.2,6,474(-2),[西] 森田直行
12,5,7,トーセンクロノス,牡4,57,菱田裕二,1:35.7,1.1/4,205.0,14,444(+4),[東] 小笠倫弘
13,7,11,マイネルイノメ,牡4,57,国分恭介,1:35.9,1.1/4,141.7,12,494(-5),[東] 青木孝文
14,4,5,ブショウ,牡4,57,荻野極,1:35.9,ハナ,163.9,13,480(-18),[東] 尾関知人
