着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,モザイク,牡5,57,荻野極,1:59.8,,5.8,3,462(-2),[西] 奥村豊
2,1,1,エスピリトゥオーゾ,牡5,57,太宰啓介,2:00.1,1.3/4,128.9,10,472(-2),[西] 木原一良
3,6,6,アドマイヤプリヴ,セ5,57,藤岡康太,2:00.1,クビ,11.0,6,436(0),[西] 友道康夫
4,8,10,シャフトオブライト,牡4,56,松田大作,2:00.2,3/4,14.2,7,446(+2),[西] 北出成人
5,7,7,ヘブンリーデイズ,牡4,56,吉田隼人,2:00.3,1/2,2.6,1,446(0),[西] 矢作芳人
6,3,3,ルナーランダー,牡6,57,菱田裕二,2:00.4,1/2,6.4,4,510(+12),[西] 岡田稲男
7,7,8,スーパーブレイク,牡5,57,小崎綾也,2:00.5,1/2,10.1,5,468(-2),[東] 戸田博文
8,4,4,ハギノカエラ,牝6,55,丸山元気,2:00.8,1.3/4,4.4,2,416(-10),[西] 鮫島一歩
9,2,2,ミスズメサイア,牝7,55,松若風馬,2:01.3,3,73.9,9,452(-4),[西] 安田翔伍
10,5,5,トーセンクリーガー,牡4,56,横山武史,2:02.2,5,23.2,8,488(+4),[東] 小野次郎
