0,1,2,3
単勝,2,290,1
複勝,2 3 14,150 340 500,2 5 8
枠連,2 - 3,1440,5
馬連,2 - 3,1800,6
ワイド,2 - 3 2 - 14 3 - 14,"690 1,240 2,760",4 13 27
馬単,2 → 3,2960,7
三連複,2 - 3 - 14,9850,29
三連単,2 → 3 → 14,38130,104
