0,1,2,3
単勝,9,520,2
複勝,9 4 2,230 630 650,2 10 12
枠連,2 - 5,2220,11
馬連,4 - 9,7540,26
ワイド,4 - 9 2 - 9 2 - 4,"2,540 2,560 6,870",29 30 70
馬単,9 → 4,11830,43
三連複,2 - 4 - 9,57000,187
三連単,9 → 4 → 2,264160,864
