0,1,2,3
単勝,9,8960,11
複勝,9 2 6,"1,960 250 650",12 3 8
枠連,1 - 5,2510,11
馬連,2 - 9,36810,60
ワイド,2 - 9 6 - 9 2 - 6,"8,440 12,120 2,300",58 74 23
馬単,9 → 2,76370,117
三連複,2 - 6 - 9,168710,248
三連単,9 → 2 → 6,792050,1219
