0,1,2,3
単勝,8,690,3
複勝,8 6 11,"230 1,850 480",3 11 7
枠連,5 - 6,2090,10
馬連,6 - 8,23570,42
ワイド,6 - 8 8 - 11 6 - 11,"6,430 2,200 17,260",45 21 62
馬単,8 → 6,32010,75
三連複,6 - 8 - 11,144910,163
三連単,8 → 6 → 11,741190,894
