着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,トリコロールブルー,牡3,54,ルメール,2:03.3,,3.2,1,506(+32),[西] 友道康夫
2,8,16,レッドローゼス,牡3,54,蛯名正義,2:03.3,クビ,4.2,2,476(+4),[東] 国枝栄
3,5,10,ミスズダンディー,牡5,57,国分恭介,2:03.5,1,53.4,9,470(-2),[西] 加藤敬二
4,8,15,スズカヴァンガード,セ6,57,古川吉洋,2:03.5,クビ,116.6,13,484(0),[東] 小島茂之
5,4,8,アンドリエッテ,牝5,55,福永祐一,2:03.6,1/2,8.5,4,470(+4),[西] 牧田和弥
6,4,7,ハナズレジェンド,牡4,57,三浦皇成,2:03.9,1.1/2,4.6,3,458(-2),[西] 矢作芳人
7,3,5,サウンドメモリー,牡6,57,藤岡康太,2:04.0,1/2,36.6,8,494(+4),[東] 田中清隆
8,6,11,メイショウテンシャ,牡3,54,池添謙一,2:04.0,クビ,12.3,6,468(+4),[西] 池添兼雄
9,7,14,ストーンリバー,牡3,54,井上幹太,2:04.3,2,74.8,12,500(+2),[地] 堂山芳則
10,5,9,コスモピクシス,牝4,55,柴田大知,2:04.4,クビ,64.1,11,420(0),[東] 中野栄治
11,2,4,クラウンディバイダ,牡4,57,藤岡佑介,2:04.9,3,12.4,7,476(+8),[東] 斎藤誠
12,6,12,ラヴアンドポップ,牡4,57,北村友一,2:05.0,3/4,55.6,10,460(-8),[西] 安田隆行
13,1,1,フォワードカフェ,牡5,57,四位洋文,2:05.2,1,10.4,5,524(+8),[東] 小島太
14,1,2,ランドオザリール,牡6,57,岩田康誠,2:05.4,1.1/4,127.8,14,524(+4),[西] 岡田稲男
15,3,6,トーセンラーク,牝5,55,横山和生,2:05.6,1.1/4,217.3,15,502(+8),[東] 古賀史生
16,7,13,エヴォリューション,牝6,55,城戸義政,2:06.2,3.1/2,218.7,16,494(+2),[西] 佐藤正雄
