着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,ハッピーユニバンス,牝5,52,蛯名正義,1:46.1,,28.8,8,466(-10),[西] 平田修
2,2,2,テオドール,牡4,56,ルメール,1:46.3,1,1.7,1,538(-6),[東] 国枝栄
3,4,4,サトノアリシア,牝3,51,池添謙一,1:46.4,3/4,9.3,4,478(-4),[西] 平田修
4,1,1,ゲッカコウ,牝4,53,丹内祐次,1:46.6,1.1/2,10.8,5,464(0),[東] 高橋義博
5,7,7,ジョルジュサンク,牡4,56,坂井瑠星,1:46.6,ハナ,7.3,3,516(0),[西] 鮫島一歩
6,8,10,ダイヤモンドダンス,牡8,53,勝浦正樹,1:46.7,クビ,149.6,10,496(-14),[東] 勢司和浩
7,8,9,ベルニーニ,牡8,54,菱田裕二,1:47.1,2.1/2,129.2,9,466(0),[西] 岡田稲男
8,5,5,メイクアップ,牡6,54,柴山雄一,1:47.1,ハナ,27.1,7,478(-10),[西] 谷潔
9,3,3,ペガサスボス,牡5,55,福永祐一,1:47.2,1/2,11.6,6,508(-22),[西] 矢作芳人
10,7,8,ヒーズインラブ,牡4,57,藤岡康太,1:48.8,10,5.3,2,524(+4),[西] 藤岡健一
