0,1,2,3
単勝,13,410,2
複勝,13 4 10,160 320 210,2 6 3
枠連,4 - 8,880,4
馬連,4 - 13,3590,17
ワイド,4 - 13 10 - 13 4 - 10,"1,080 670 1,390",15 4 22
馬単,13 → 4,6360,27
三連複,4 - 10 - 13,7330,27
三連単,13 → 4 → 10,41710,143
