0,1,2,3
単勝,1,380,1
複勝,1 8 7,160 220 370,1 4 7
枠連,1 - 5,790,1
馬連,1 - 8,1240,3
ワイド,1 - 8 1 - 7 7 - 8,"430 820 1,520",2 7 21
馬単,1 → 8,2210,5
三連複,1 - 7 - 8,5400,17
三連単,1 → 8 → 7,20490,51
