0,1,2,3
単勝,5,130,1
複勝,5 2,110 300,1 5
馬連,2 - 5,630,4
ワイド,2 - 5 5 - 6 2 - 6,280 200 520,4 3 9
馬単,5 → 2,770,4
三連複,2 - 5 - 6,890,6
三連単,5 → 2 → 6,2330,12
