0,1,2,3
単勝,3,340,2
複勝,3 4 1,160 190 330,2 3 6
枠連,3 - 4,1190,5
馬連,3 - 4,1320,3
ワイド,3 - 4 1 - 3 1 - 4,"520 810 1,170",4 10 14
馬単,3 → 4,2070,7
三連複,1 - 3 - 4,4660,17
三連単,3 → 4 → 1,17770,49
