0,1,2,3
単勝,15,1650,7
複勝,15 14 1,430 270 270,6 4 5
枠連,8 - 8,5570,21
馬連,14 - 15,4720,17
ワイド,14 - 15 1 - 15 1 - 14,"1,530 2,720 1,420",20 30 17
馬単,15 → 14,11060,41
三連複,1 - 14 - 15,18670,57
三連単,15 → 14 → 1,111220,328
