着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,グレイイングリーン,牡4,56,岩田望来,1:19.6,,7.7,4,494(-4),[西] 池江泰寿
2,3,6,ショウリュウレーヴ,牡4,56,団野大成,1:19.8,1.1/4,2.4,1,506(0),[西] 佐々木晶
3,6,11,ストーンリッジ,牡5,57,松田大作,1:20.4,3.1/2,149.0,15,474(+16),[西] 藤原英昭
4,4,7,カリボール,牡6,57,池添謙一,1:20.4,クビ,35.8,8,494(+2),[西] 須貝尚介
5,1,2,ルプリュフォール,セ6,57,武豊,1:20.6,1.1/4,17.5,6,498(+2),[西] 松永幹夫
6,2,4,サトノアイ,牝4,54,川田将雅,1:20.6,クビ,6.7,3,436(0),[西] 須貝尚介
7,7,13,テンハッピーローズ,牝4,54,松山弘平,1:20.9,1.1/2,3.7,2,442(-2),[西] 高柳大輔
8,4,8,コスモエスパーダ,牡6,57,斎藤新,1:20.9,アタマ,66.8,11,500(+6),[東] 天間昭一
9,8,15,ハッシュゴーゴー,牝6,55,浜中俊,1:20.9,クビ,54.7,10,456(-6),[西] 荒川義之
10,1,1,ノーブルアース,牝7,55,和田竜二,1:21.0,クビ,209.1,16,482(-8),[西] 牧浦充徳
11,6,12,ステイオンザトップ,牡8,57,西村淳也,1:21.1,3/4,118.3,13,480(0),[西] 須貝尚介
12,5,10,カルリーノ,牡6,57,荻野極,1:21.3,1,70.0,12,518(+4),[東] 高橋裕
13,7,14,ビップウインク,牝5,55,吉田隼人,1:21.4,1,37.9,9,510(-4),[西] 清水久詞
14,2,3,ドラグーンシチー,牡7,57,亀田温心,1:21.9,3,145.3,14,516(-6),[西] 北出成人
15,8,16,アビッグチア,牝4,54,幸英明,1:22.3,2.1/2,27.4,7,504(0),[東] 堀井雅広
16,5,9,ミスビアンカ,牝5,55,Ｃ．デム,1:24.9,大,12.4,5,466(+8),[西] 高橋義忠
