着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,5,メイケイエール,牝4,55,池添謙一,1:06.2,,1.7,1,484(+14),[西] 武英智
2,8,12,ファストフォース,牡6,56,団野大成,1:06.6,2.1/2,20.7,6,522(+12),[西] 西村真幸
3,5,7,サンライズオネスト,牡5,56,横山典弘,1:06.8,1.1/4,13.4,4,468(-6),[西] 河内洋
4,6,9,ダディーズビビッド,牡4,56,竹之下智,1:06.8,クビ,12.9,3,512(+6),[西] 千田輝彦
5,7,11,ソングライン,牝4,56,ルメール,1:06.9,1/2,3.2,2,484(+2),[東] 林徹
6,6,8,モントライゼ,牡4,56,川田将雅,1:07.0,クビ,17.2,5,504(-4),[西] 松永幹夫
7,2,2,シャンデリアムーン,牝6,54,斎藤新,1:07.4,2.1/2,55.6,8,480(+4),[東] 斎藤誠
8,5,6,タイセイアベニール,牡7,56,藤岡康太,1:07.4,ハナ,69.3,9,480(-2),[西] 西村真幸
9,8,13,ラヴィングアンサー,牡8,56,菱田裕二,1:07.4,クビ,84.3,10,504(-2),[西] 石坂公一
10,1,1,ボンボヤージ,牝5,54,川須栄彦,1:07.5,1/2,25.9,7,442(+4),[西] 梅田智之
11,4,4,メイショウケイメイ,牝6,54,古川吉洋,1:07.5,ハナ,208.9,13,446(+8),[西] 南井克巳
12,7,10,チェアリングソング,牡5,56,坂井瑠星,1:07.5,アタマ,138.8,12,464(0),[東] 青木孝文
13,3,3,ジャスパープリンス,牡7,56,松山弘平,1:07.9,2.1/2,89.8,11,494(-6),[西] 森秀行
