着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,グロリアムンディ,牡4,56,Ｃ．デム,1:50.9,,4.3,2,502(+8),[西] 大久保龍
2,2,2,ハヤブサナンデクン,牡6,57,武豊,1:51.0,1/2,6.8,3,502(-8),[西] 吉村圭司
3,5,5,アルーブルト,牡4,56,幸英明,1:51.3,1.3/4,7.2,4,476(+2),[西] 畑端省吾
4,4,4,スズカデレヤ,牡5,57,秋山真一,1:52.1,5,65.1,8,530(+6),[西] 大橋勇樹
5,6,6,エスト,牝6,55,池添謙一,1:52.4,2,266.2,10,488(+6),[西] 上村洋行
6,8,10,ケイアイロベージ,セ4,56,岩田望来,1:52.4,ハナ,2.0,1,484(+2),[西] 野中賢二
7,8,9,ヴォワドアンジェ,牝4,54,松山弘平,1:53.1,4,7.6,5,456(+2),[西] 中竹和也
8,1,1,ラヴォアドゥース,牝5,55,和田竜二,1:53.5,2.1/2,196.9,9,474(-2),[西] 渡辺薫彦
9,7,8,ホッコーハナミチ,牡4,56,浜中俊,1:54.0,3,20.1,6,488(+10),[西] 長谷川浩
10,3,3,スズカパンサー,牡5,57,小崎綾也,1:54.3,1.1/2,31.3,7,474(+4),[西] 西村真幸
