着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,コスモカレンドゥラ,牡6,54.0,幸英明,1:57.6,,29.4,9,460(-6),[東] 田中博康
2,6,6,エヴァーガーデン,牝5,52.0,和田竜二,1:57.8,1.1/2,6.2,4,486(0),[東] 深山雅史
3,5,5,ラヴユーライヴ,牝5,52.0,坂井瑠星,1:57.9,クビ,3.7,1,444(-4),[西] 矢作芳人
4,8,10,ブラヴァス,牡6,56.0,福永祐一,1:58.6,4,12.2,7,502(0),[西] 友道康夫
5,1,1,ショウナンバルディ,牡6,56.5,松若風馬,1:58.8,1.1/4,5.0,3,448(-4),[西] 松下武士
6,3,3,ナイママ,牡6,54.0,国分優作,1:58.9,3/4,10.9,6,482(-2),[東] 武藤善則
7,7,8,レッドフラヴィア,牝5,51.0,北村友一,1:59.0,3/4,9.3,5,514(0),[西] 平田修
8,7,7,アーデントリー,牡6,54.0,鮫島克駿,1:59.3,2,15.8,8,446(+2),[西] 川村禎彦
9,8,9,レインボーフラッグ,牡9,52.0,小牧太,1:59.6,1.1/2,36.8,10,460(0),[西] 小崎憲
10,4,4,パトリック,牡6,55.0,松山弘平,1:59.7,1/2,4.5,2,472(-4),[西] 岡田稲男
