着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,メイショウボサツ,牡5,56,柴山雄一,2:00.3,,7.0,5,474(-4),[西] 松永昌博
2,8,10,カフジアスール,牡4,56,藤岡佑介,2:00.4,1/2,5.6,4,476(-2),[西] 中竹和也
3,3,3,ダノンドリーマー,牡4,56,松山弘平,2:00.5,3/4,3.7,2,478(-16),[西] 藤原英昭
4,7,8,ピノクル,牡6,54,浜中俊,2:00.5,アタマ,18.9,6,482(-28),[西] 音無秀孝
5,6,7,マイネルマーティン,牡4,54,坂井瑠星,2:00.6,1/2,5.5,3,496(0),[東] 菊沢隆徳
6,7,9,ケルンキングダム,セ6,55,国分恭介,2:00.7,クビ,28.5,8,446(-2),[西] 小崎憲
7,8,11,ロワンディシー,牡4,56,幸英明,2:00.9,1.1/2,3.4,1,450(+8),[西] 北出成人
8,4,4,タイセイドリーマー,牡4,54,藤岡康太,2:00.9,ハナ,31.2,9,494(-8),[西] 矢作芳人
9,6,6,キボウノダイチ,セ7,53,城戸義政,2:01.2,2,37.3,10,492(-12),[西] 畑端省吾
10,5,5,レッドクーゲル,牡6,53,鮫島克駿,2:01.4,3/4,21.4,7,444(-4),[東] 尾関知人
11,1,1,ヴィント,牡6,52,竹之下智,2:01.6,1.1/2,184.4,11,540(+6),[西] 千田輝彦
