着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ママコチャ,牝3,53,松山弘平,1:33.4,,1.3,1,484(+2),[西] 池江泰寿
2,8,12,ヴィルヘルム,牡4,57,荻野極,1:33.5,1/2,11.7,3,510(+6),[西] 池江泰寿
3,5,7,アヴェラーレ,牝4,55,ルメール,1:33.5,アタマ,13.6,4,442(+2),[東] 木村哲也
4,8,13,ヴィアルークス,牡4,57,福永祐一,1:34.0,3.1/2,7.5,2,502(+4),[西] 藤原英昭
5,4,5,シャンブル,牝4,55,武豊,1:34.1,クビ,24.1,7,494(-2),[西] 吉村圭司
6,4,4,リッケンバッカー,牡4,57,和田竜二,1:34.1,ハナ,23.6,6,478(+2),[西] 西村真幸
7,6,9,メモリーエフェクト,牡4,57,松本大輝,1:34.1,ハナ,92.5,11,472(-2),[西] 大久保龍
8,5,6,サトノアイ,牝4,55,吉田隼人,1:34.2,1/2,40.1,8,446(-2),[西] 須貝尚介
9,7,11,サトノフウジン,牡5,57,浜中俊,1:34.2,クビ,68.2,10,462(-6),[東] 堀宣行
10,2,2,エルカスティージョ,牝4,55,団野大成,1:34.2,ハナ,14.4,5,470(+10),[西] 斉藤崇史
11,3,3,ヤマニンペダラーダ,牡8,57,鮫島克駿,1:34.3,3/4,110.1,12,472(+4),[西] 中村直也
12,6,8,トオヤリトセイト,牡6,57,北村友一,1:34.3,クビ,141.1,13,488(0),[西] 松下武士
13,7,10,チュウワノキセキ,セ5,57,池添謙一,1:34.5,1,44.3,9,462(-16),[西] 大久保龍
