着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,フラーレン,牝5,53,坂井瑠星,1:50.5,,6.3,3,520(+12),[西] 牧田和弥
2,8,16,テイエムマグマ,牡4,55,高倉稜,1:50.8,2,12.1,5,500(+10),[西] 杉山晴紀
3,1,1,ウェルカムニュース,牡3,53,川田将雅,1:50.9,1/2,2.4,1,500(-4),[西] 池江泰寿
4,4,8,セイクリッドゲイズ,牡4,55,鮫島克駿,1:51.7,5,11.4,4,496(-2),[西] 佐々木晶
5,4,7,エンダウメント,牡6,54,松若風馬,1:51.8,1/2,70.3,15,506(+2),[西] 角田晃一
6,3,6,ワンダーエカルテ,牝6,52,藤懸貴志,1:51.9,1/2,117.0,16,514(+4),[西] 石橋守
7,2,4,ナンヨープランタン,牡7,55,和田竜二,1:52.3,2.1/2,59.1,13,454(-8),[西] 松永幹夫
8,8,15,メイショウミカワ,牡4,54,武豊,1:52.4,1,29.2,9,486(+4),[西] 南井克巳
9,7,13,ロッキーサンダー,牡5,55,角田大河,1:52.6,1,16.4,7,480(+4),[西] 石橋守
10,5,10,クリノホノオ,牡5,55,酒井学,1:52.7,1/2,23.3,8,490(+8),[西] 谷潔
11,2,3,ビジン,牝3,50,池添謙一,1:53.0,1.3/4,5.0,2,464(+2),[西] 武英智
12,6,12,ナリノモンターニュ,牡5,54,団野大成,1:53.0,クビ,57.9,12,500(0),[東] 上原博之
13,6,11,シダー,牝3,50,今村聖奈,1:53.0,アタマ,15.8,6,482(+8),[西] 本田優
14,7,14,カネコメノボル,セ5,54,森裕太朗,1:53.6,3.1/2,69.5,14,436(+6),[西] 中尾秀正
15,3,5,ラインハイト,牡5,54,岩田康誠,1:54.8,7,37.8,10,484(0),[西] 吉岡辰弥
16,1,2,フォルテデイマルミ,牡4,54,吉田隼人,1:57.5,大,39.6,11,480(-2),[西] 須貝尚介
