着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ビッグリボン,牝4,54,川田将雅,2:00.1,,1.8,1,496(-10),[西] 中内田充
2,6,6,ノースザワールド,牡4,56,松山弘平,2:00.8,4,4.4,3,468(-2),[西] 大久保龍
3,5,5,ダノンドリーマー,牡4,56,ルメール,2:01.0,1,3.1,2,496(-2),[西] 藤原英昭
4,8,9,サトノシャローム,牡5,57,団野大成,2:01.2,1.1/4,20.6,4,516(+2),[西] 池江泰寿
5,4,4,ダディーズトリップ,牡6,57,菱田裕二,2:01.2,アタマ,24.6,5,452(+2),[西] 杉山晴紀
6,7,7,ポールトゥウィン,牡5,57,坂井瑠星,2:01.2,アタマ,35.5,6,520(-6),[西] 田中克典
7,2,2,シーリアスラブ,牡6,57,和田竜二,2:01.3,1/2,77.9,8,474(+12),[西] 杉山佳明
8,7,8,ファインスティール,牝6,55,岩田望来,2:02.1,5,117.7,9,546(+16),[西] 吉岡辰弥
9,1,1,ピノクル,牡6,57,松若風馬,2:02.8,4,40.2,7,504(+6),[西] 音無秀孝
10,8,10,ナスノフォルテ,牝5,55,亀田温心,2:03.1,1.1/2,297.4,10,480(+2),[東] 武井亮
