着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ポイントブランク,牡4,56,川須栄彦,1:45.3,,1.4,1,536(0),[西] 友道康夫
2,1,2,メモリーシャルマン,牝5,55,古川吉洋,1:45.3,クビ,21.7,7,510(-2),[西] 湯窪幸雄
3,1,1,ランドマーキュリー,牡4,56,北村友一,1:46.1,5,24.3,8,512(-4),[西] 安達昭夫
4,6,11,サナシオン,牡5,57,松田大作,1:46.1,アタマ,14.0,3,472(-2),[西] 松永幹夫
5,3,6,オーシャンパワー,牡6,57,丸山元気,1:46.4,2,37.6,9,464(-8),[西] 石坂正
6,5,9,ロックシンガー,牡5,57,丸田恭介,1:46.6,1.1/4,44.6,10,500(+8),[東] 手塚貴久
7,6,12,シルクプラズマ,牡6,57,杉原誠人,1:46.8,1.1/4,118.7,14,470(-2),[西] 領家政蔵
8,2,3,シルクコスモス,セ7,57,中谷雄太,1:46.9,3/4,121.2,15,444(-4),[西] 北出成人
9,4,8,シニスタークイーン,牝5,55,吉田隼人,1:47.0,1/2,94.4,12,440(-14),[西] 柴田光陽
10,7,14,リバータイキ,牡5,57,藤岡佑介,1:47.2,3/4,8.2,2,512(+2),[西] 作田誠二
11,5,10,トウカイアストロ,牡5,57,中舘英二,1:47.7,3,20.4,6,502(0),[東] 栗田徹
12,4,7,タガノラルフ,牡4,56,高倉稜,1:48.0,1.3/4,58.6,11,490(+10),[西] 松田博資
13,7,13,ミッキーオーラ,牡6,57,バルジュ,1:48.2,1.1/4,18.2,5,508(-8),[西] 高野友和
14,2,4,パンタレイ,牡5,57,菱田裕二,1:48.4,1.1/2,107.7,13,514(-14),[西] 今野貞一
15,8,16,サンライズバロン,牡4,56,藤田伸二,1:49.5,7,17.1,4,490(-10),[西] 中村均
16,8,15,テーオーサクセス,牡6,57,藤岡康太,1:50.8,8,234.5,16,504(-8),[西] 笹田和秀
