着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,レオパルディナ,牝2,54,武幸四郎,1:09.0,,5.6,3.0,412(-4),[西] 高橋康之
2,4,4,クールホタルビ,牝2,54,小牧太,1:09.1,1/2,4.3,2.0,420(-2),[西] 清水久詞
3,6,6,マルトクビクトリー,牝2,54,太宰啓介,1:09.3,1.1/4,108.9,8.0,454(-10),[西] 吉田直弘
4,6,7,ノーブルルージュ,牝2,54,高倉稜,1:09.5,1.1/4,3.0,1.0,452(+2),[西] 宮本博
5,1,1,メイショウオヤシオ,セ2,54,松山弘平,1:10.0,3,15.7,7.0,442(-6),[西] 浅見秀一
6,7,8,ダンツメガヒット,牡2,54,北村友一,1:10.1,1/2,5.8,4.0,464(-4),[西] 山内研二
7,2,2,ボクノナオミ,牝2,54,浜中俊,1:10.2,3/4,6.8,5.0,468(+8),[西] 吉村圭司
8,5,5,タマモパステル,牝2,54,幸英明,1:10.3,3/4,8.8,6.0,414(0),[西] 大橋勇樹
9,7,9,タイムオブウォータ,牝2,54,長田進仁,1:11.1,5,127.0,10.0,428(-8),[地] 土井道隆
10,8,11,カシノツバサ,牡2,54,酒井学,1:11.3,1.1/4,124.7,9.0,476(0),[東] 天間昭一
除,8,10,クリノショウスーシ,牝2,54,川須栄彦,,,---,,450(-16),[東] 高市圭二
