着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ニシノボレロ,牡5,57,丸田恭介,2:01.5,,14.3,6,480(-16),[東] 杉浦宏昭
2,3,3,マイネルスパーブ,牡5,57,丹内祐次,2:01.7,1.1/4,17.4,7,476(-2),[東] 小笠倫弘
3,8,12,ルミナスレッド,牝5,55,黛弘人,2:01.7,クビ,8.0,3,496(+4),[東] 菊川正達
4,6,8,ベルニーニ,牡5,57,菱田裕二,2:01.7,アタマ,1.8,1,482(-6),[西] 岡田稲男
5,1,1,アメリカンダイナー,セ5,57,北村友一,2:01.8,クビ,31.8,9,476(+6),[東] 相沢郁
6,6,9,エーシンエポナ,牝4,54,藤岡康太,2:01.9,1/2,7.0,2,474(-8),[西] 沖芳夫
7,8,13,メイショウテッサイ,牡6,57,吉田隼人,2:01.9,クビ,35.9,10,484(-24),[西] 西橋豊治
8,7,11,ミッキータイガー,牡4,56,川須栄彦,2:02.0,クビ,13.7,5,488(0),[西] 橋口弘次
9,4,5,グランスエルテ,牡4,56,勝浦正樹,2:02.0,ハナ,12.5,4,468(-6),[西] 長浜博之
10,5,6,マイネルランスタン,牡4,56,丸山元気,2:02.0,アタマ,53.0,11,458(+2),[東] 池上昌弘
11,7,10,ブリリアントダンス,牡4,56,松山弘平,2:02.2,1.1/4,30.4,8,484(-8),[東] 栗田徹
12,2,2,マイネルバランシン,牡4,56,中井裕二,2:02.4,1.1/4,151.0,13,500(+4),[東] 清水英克
13,5,7,ティキマハロ,牡7,57,松田大作,2:02.5,1/2,57.3,12,496(+2),[東] 中野栄治
