着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,ウインムート,牡5,56.0,松山弘平,1:22.7,,7.7,3,504(-2),[西] 加用正
2,6,12,ブラゾンドゥリス,牡6,57.0,丹内祐次,1:22.7,クビ,12.5,6,504(-16),[東] 尾形和幸
3,1,2,キタサンサジン,牡6,56.0,太宰啓介,1:23.1,2.1/2,35.2,11,538(+8),[西] 梅田智之
4,5,9,ゴーインググレート,牡8,53.0,高倉稜,1:23.1,クビ,101.6,14,490(+8),[西] 北出成人
5,6,11,マッチレスヒーロー,牡7,55.0,荻野極,1:23.3,3/4,10.8,5,486(+4),[東] 金成貴史
6,1,1,ワンミリオンス,牝5,54.0,浜中俊,1:23.3,クビ,5.7,2,476(+1),[西] 小崎憲
7,4,7,タガノエスプレッソ,牡6,56.0,国分恭介,1:23.4,3/4,14.6,7,462(+4),[西] 五十嵐忠
8,7,13,プレスティージオ,牡5,54.0,古川吉洋,1:23.5,クビ,16.1,8,478(0),[西] 大根田裕
9,4,8,ファッショニスタ,牝4,53.0,松若風馬,1:23.7,1.1/4,2.8,1,488(+6),[西] 安田隆行
10,8,15,メイショウボンロク,牡7,54.0,岩崎翼,1:23.7,ハナ,17.4,9,506(+2),[西] 松下武士
11,8,16,エポック,牡5,54.0,酒井学,1:23.7,ハナ,8.8,4,510(+6),[西] 角田晃一
12,5,10,キクノストーム,牡9,56.0,小牧太,1:23.8,1/2,27.0,10,500(-2),[西] 吉田直弘
13,7,14,サクラエール,牡7,53.0,国分優作,1:23.8,クビ,203.6,16,486(-14),[西] 羽月友彦
14,2,4,レーザーバレット,牡10,57.5,秋山真一,1:23.9,クビ,76.4,13,486(0),[東] 萩原清
15,3,5,バンズーム,牡7,55.0,鮫島良太,1:23.9,アタマ,52.4,12,472(+2),[東] 久保田貴
16,2,3,トラキチシャチョウ,牡7,54.0,岡田祥嗣,1:24.9,6,146.8,15,500(-4),[西] 服部利之
