着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ナムラアラシ,牡5,56,福永祐一,1:57.9,,9.2,5,530(+9),[西] 目野哲也
2,4,8,アングライフェン,牡6,56,松若風馬,1:58.2,2,32.6,10,490(+18),[西] 安田隆行
3,5,9,ラインルーフ,牡6,56,森一馬,1:58.3,クビ,3.4,1,528(+6),[西] 松永昌博
4,5,10,マイネルオフィール,牡6,56,丹内祐次,1:58.3,クビ,7.1,4,502(+4),[西] 飯田雄三
5,7,14,タガノディグオ,牡4,55,藤岡佑介,1:58.7,2.1/2,15.1,6,534(+2),[西] 宮徹
6,3,5,シャイニービーム,牡6,56,高倉稜,1:59.1,2.1/2,15.5,7,462(+2),[西] 福島信晴
7,6,11,サンマルデューク,牡9,58,藤岡康太,1:59.2,クビ,46.8,13,520(+6),[東] 小島太
8,1,2,ヒロブレイブ,牡5,56,四位洋文,1:59.5,1.3/4,6.5,3,490(0),[西] 川村禎彦
9,3,6,カフェリュウジン,牡8,56,森裕太朗,1:59.6,3/4,37.4,12,544(+4),[東] 和田雄二
10,4,7,モンドアルジェンテ,牡6,56,浜中俊,1:59.8,1.1/2,35.6,11,526(+6),[東] 萩原清
11,7,13,タムロミラクル,牡6,57,Ｍ．デム,1:59.9,3/4,4.7,2,482(+4),[西] 西園正都
12,8,16,メイプルブラザー,牡4,55,松山弘平,2:00.0,クビ,21.8,9,470(+4),[西] 山内研二
13,2,3,ストロングサウザー,牡7,59,幸英明,2:00.1,1/2,171.3,14,482(0),[東] 久保田貴
14,6,12,サンライズホーム,牡7,56,岡田祥嗣,2:00.3,1,192.2,15,494(-4),[西] 平田修
15,2,4,メイショウイチオシ,牡7,56,加藤祥太,2:00.4,3/4,366.6,16,554(+16),[西] 庄野靖志
16,8,15,ドラゴンバローズ,牡6,57,古川吉洋,2:00.8,2.1/2,18.7,8,504(+6),[西] 渡辺薫彦
