着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,サトノアーサー,牡4,56,ムーア,1:36.2,,3.2,1,490(+4),[西] 池江泰寿
2,7,10,グァンチャーレ,牡6,56,古川吉洋,1:36.2,アタマ,13.9,7,478(0),[西] 北出成人
3,8,12,タガノブルグ,牡7,56,川田将雅,1:36.3,1/2,216.7,11,460(+4),[西] 鮫島一歩
4,2,2,アメリカズカップ,牡4,58,福永祐一,1:36.3,アタマ,8.4,6,460(+2),[西] 音無秀孝
5,7,9,ムーンクエイク,セ5,56,バルジュ,1:36.4,3/4,4.9,3,504(+18),[東] 藤沢和雄
6,5,6,キョウヘイ,牡4,56,高倉稜,1:36.8,2.1/2,7.4,5,438(0),[西] 宮本博
7,6,7,オートクレール,牝7,54,幸英明,1:36.9,3/4,98.6,9,438(-6),[東] 中野栄治
8,8,11,ツィンクルソード,牡7,56,ミナリク,1:37.2,1.3/4,275.2,12,496(+20),[西] 松永昌博
9,4,4,レッドソロモン,牡6,57,岩田康誠,1:37.2,クビ,115.3,10,482(-4),[西] 庄野靖志
10,6,8,カワキタエンカ,牝4,54,横山典弘,1:37.3,クビ,4.5,2,468(+4),[西] 浜田多実
11,1,1,シュウジ,牡5,58,Ｍ．デム,1:38.7,8,6.4,4,504(+4),[西] 須貝尚介
12,5,5,ダイワリベラル,牡7,57,津村明秀,1:40.8,大,91.0,8,536(-2),[東] 菊沢隆徳
