着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,アンジュデジール,牝4,55,横山典弘,1:50.4,,13.1,6,480(+3),[西] 昆貢
2,2,4,ラビットラン,牝4,55,Ｍ．デム,1:50.4,アタマ,2.8,1,452(+4),[西] 中竹和也
3,8,15,ファッショニスタ,牝4,55,大野拓弥,1:50.5,1/2,11.9,5,488(0),[西] 安田隆行
4,2,3,クイーンマンボ,牝4,55,ルメール,1:50.6,1/2,3.9,2,506(-1),[西] 中竹和也
5,7,13,アンデスクイーン,牝4,55,松若風馬,1:51.0,2.1/2,122.4,12,496(0),[西] 西園正都
6,4,8,ビスカリア,牝6,55,森泰斗,1:51.0,ハナ,221.8,13,468(0),[西] 山内研二
7,1,2,フォンターナリーリ,牝5,55,Ｃ．デム,1:51.9,5,6.2,3,496(-12),[西] 中内田充
8,1,1,アイアンテーラー,牝4,55,浜中俊,1:52.1,1.1/4,15.6,7,480(+6),[西] 飯田雄三
9,3,6,ジュエルクイーン,牝6,55,岩田康誠,1:52.6,3,326.6,15,498(-10),[地] 福永敏
10,5,10,プリンシアコメータ,牝5,55,武豊,1:52.6,アタマ,7.2,4,488(-4),[東] 矢野英一
11,6,12,ブランシェクール,牝5,55,御神本訓,1:52.9,1.3/4,52.9,10,502(-10),[地] 藤田輝信
12,5,9,サルサディオーネ,牝4,55,丸山元気,1:53.1,1.1/4,50.1,9,506(0),[西] 羽月友彦
13,6,11,リエノテソーロ,牝4,55,吉田隼人,1:53.2,クビ,62.7,11,454(-7),[東] 武井亮
14,3,5,ラインハート,牝7,55,笹川翼,1:53.2,クビ,321.7,14,464(-19),[地] 月岡健二
15,7,14,ディアマルコ,牝5,55,佐原秀泰,1:53.3,クビ,538.3,16,448(-5),[地] 那俄性哲
16,4,7,カワキタエンカ,牝4,55,池添謙一,1:56.0,大,20.2,8,470(+6),[西] 浜田多実
