着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,ブルークランズ,牝4,54,福永祐一,1:48.6,,2.5,1,484(+8),[西] 今野貞一
2,7,7,タンタグローリア,牝4,54,岩田康誠,1:49.0,2.1/2,6.1,4,394(+2),[西] 藤原英昭
3,4,4,イストワールファム,牝4,54,浜中俊,1:49.1,3/4,4.2,2,450(+6),[東] 古賀慎明
4,2,2,スマートルビー,牝5,55,川田将雅,1:49.1,クビ,12.0,6,434(-6),[東] 尾関知人
5,6,6,タガノアスワド,牝4,54,国分恭介,1:49.2,1/2,10.7,5,502(-4),[西] 五十嵐忠
6,7,8,プリンセスアスク,牝7,55,菱田裕二,1:49.3,クビ,37.3,9,470(-2),[西] 河内洋
7,3,3,エールデュレーヴ,牝5,55,荻野極,1:49.6,2,6.1,3,446(0),[西] 須貝尚介
8,8,9,ジルダ,牝6,55,小牧太,1:49.8,1.1/4,72.2,10,436(-8),[西] 友道康夫
9,8,10,メイショウグロッケ,牝4,54,高倉稜,1:50.0,1,22.0,7,466(0),[西] 荒川義之
10,1,1,トウカイシェーン,牝5,55,武豊,1:50.1,1/2,24.8,8,464(+10),[西] 北出成人
