着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,ノーヴァレンダ,牡2,55,北村友一,1:52.2,,3.6,2,534(+6),[西] 斉藤崇史
2,7,7,ダンサーバローズ,牡2,55,藤岡佑介,1:52.9,4,2.9,1,526(-6),[西] 矢作芳人
3,8,10,メイショウソテツ,牡2,55,川田将雅,1:52.9,クビ,12.7,6,504(+2),[西] 岡田稲男
4,7,8,ハヤヤッコ,牡2,55,浜中俊,1:53.0,クビ,6.2,3,460(+4),[東] 国枝栄
5,5,5,ニューモニュメント,牡2,55,国分恭介,1:54.0,6,73.3,9,474(-6),[西] 小崎憲
6,4,4,ガンケン,牡2,55,松山弘平,1:54.2,1.1/4,20.1,8,522(+14),[西] 宮本博
7,6,6,セロシア,牡2,55,岩田康誠,1:54.4,1.1/4,19.5,7,452(+2),[西] 渡辺薫彦
8,2,2,レクスミノル,牡2,55,四位洋文,1:55.4,6,11.6,5,468(+2),[西] 本田優
9,1,1,サルサレイア,牝2,54,藤岡康太,1:56.2,5,7.9,4,472(+8),[西] 羽月友彦
10,3,3,コパノマーティン,牡2,55,池添謙一,1:56.5,1.3/4,89.3,10,478(-2),[西] 村山明
