着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,タテヤマ,牡4,57,松山弘平,1:11.3,,3.6,2,468(+6),[西] 渡辺薫彦
2,7,12,ヒップホップスワン,牝4,55,福永祐一,1:11.4,1/2,5.4,3,516(+8),[西] 石坂正
3,6,11,ハニージェイド,牝4,55,川田将雅,1:11.5,1/2,2.0,1,474(+2),[西] 鮫島一歩
4,1,1,ブロンズテーラー,牝7,55,柴田未崎,1:11.9,2.1/2,39.9,7,468(+10),[西] 飯田雄三
5,8,15,スターペスマリア,牝4,55,太宰啓介,1:12.4,3,43.2,8,494(-4),[西] 石橋守
6,4,6,セパヌイール,牝3,53,岩田康誠,1:12.7,2,11.9,4,442(+4),[西] 松元茂樹
7,6,10,ブラックジョー,セ5,57,池添謙一,1:12.8,クビ,84.6,10,472(+2),[西] 安達昭夫
8,2,2,メイショウボノム,牡6,57,小牧太,1:12.8,クビ,28.5,6,478(-2),[西] 松永昌博
9,7,13,ラニカイシチー,牡4,57,川須栄彦,1:12.9,クビ,335.2,15,472(+4),[西] 村山明
10,5,8,キョウワエステル,牝5,55,竹之下智,1:12.9,クビ,85.5,11,486(+4),[西] 千田輝彦
11,3,5,タガノモーサン,牡5,57,城戸義政,1:13.1,1.1/4,97.4,12,500(+8),[西] 岡田稲男
12,2,3,トップライセンス,牝5,55,山本聡哉,1:13.2,3/4,97.4,12,490(-2),[東] 尾関知人
13,5,9,アヴェーヌモン,牡6,57,富田暁,1:14.5,8,104.1,14,542(+4),[西] 中竹和也
14,4,7,アイアンクロー,牡3,55,岩崎翼,1:14.6,1/2,56.4,9,434(+10),[西] 斉藤崇史
15,8,14,ピースマーク,牡7,57,幸英明,1:15.0,2.1/2,17.9,5,494(-10),[西] 沖芳夫
