着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,ローゼンクリーガー,牝2,54,Ｃ．デム,1:23.4,,5.3,3,464(+10),[西] 高橋亮
2,7,10,ディープダイバー,牡2,55,川田将雅,1:23.4,クビ,11.5,6,452(+2),[西] 大久保龍
3,1,1,スマートセラヴィー,牡2,55,ムーア,1:23.4,ハナ,11.3,5,510(-6),[西] 矢作芳人
4,2,2,ユナカイト,牝2,54,ルメール,1:23.5,1/2,2.4,1,480(+4),[東] 木村哲也
5,4,4,エルモンストロ,牡2,55,福永祐一,1:23.6,1/2,14.0,7,470(+8),[西] 中竹和也
6,7,9,レースガーデン,牝2,54,武豊,1:23.8,1.1/4,10.0,4,446(-10),[西] 池江泰寿
7,5,5,オーパキャマラード,牝2,54,四位洋文,1:24.1,1.3/4,148.0,10,488(-2),[西] 本田優
8,3,3,ジョニーズララバイ,牡2,55,Ｍ．デム,1:24.2,1/2,4.9,2,452(-6),[西] 音無秀孝
9,8,11,ラミエル,牝2,54,松山弘平,1:24.2,クビ,72.4,9,438(0),[西] 橋口慎介
10,6,8,アドレ,牝2,54,横山典弘,1:24.8,3.1/2,52.4,8,444(+2),[西] 昆貢
11,8,12,テイエムノサッタ,牝2,54,田中健,1:24.9,3/4,380.9,12,454(+4),[西] 浜田多実
12,6,7,ロードワンダー,牡2,55,藤岡康太,1:24.9,クビ,234.4,11,420(-2),[西] 庄野靖志
