着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,コパノキッキング,セ3,55,藤岡康太,1:10.8,,1.6,1,476(+2),[西] 村山明
2,4,7,ジューヌエコール,牝4,54,北村友一,1:10.8,クビ,24.8,7,490(-10),[西] 安田隆行
3,1,2,ワンダーリーデル,牡5,56,松山弘平,1:10.9,3/4,31.1,9,530(+6),[西] 沖芳夫
4,7,14,ナンチンノン,牡7,58,国分恭介,1:11.3,2.1/2,52.5,11,538(-2),[西] 中竹和也
5,6,11,ゴールドクイーン,牝3,54,古川吉洋,1:11.4,クビ,20.4,5,456(-6),[西] 坂口正則
6,8,15,テーオーヘリオス,牡6,58,浜中俊,1:11.5,3/4,8.2,3,514(+4),[西] 梅田智之
7,2,4,スマートアヴァロン,牡6,58,酒井学,1:11.6,1/2,7.9,2,520(+4),[西] 西園正都
8,2,3,ベック,牡7,56,吉原寛人,1:11.6,ハナ,22.9,6,512(+2),[西] 牧浦充徳
9,6,12,メイショウワダイコ,牡6,56,池添謙一,1:11.7,3/4,39.9,10,534(-6),[西] 池添兼雄
10,3,5,モズワッショイ,牝5,54,藤田菜七,1:12.0,1.3/4,26.6,8,426(-6),[西] 牧浦充徳
11,3,6,タイセイプライド,牡3,55,鮫島克駿,1:12.0,アタマ,52.7,12,502(+6),[西] 西村真幸
12,5,9,ヒカリブランデー,牡7,56,川須栄彦,1:12.2,1.1/4,397.9,16,488(+10),[東] 池上昌和
13,7,13,ドリームドルチェ,牡6,56,荻野極,1:12.3,3/4,131.4,15,510(+2),[東] 根本康広
14,1,1,タイセイエクレール,牡5,56,菱田裕二,1:12.3,アタマ,79.0,14,522(+6),[西] 森田直行
15,8,16,メイショウヒサカタ,牝3,53,吉田隼人,1:12.7,2,66.1,13,488(+6),[西] 浅見秀一
16,4,8,モルトアレグロ,牝3,53,大野拓弥,1:13.5,5,10.6,4,482(+10),[東] 武井亮
