着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,ジュンヴァルカン,牡5,57,岩田康誠,1:58.0,,13.9,7,526(+2),[西] 友道康夫
2,2,3,ミキノトランペット,牡4,57,武豊,1:58.2,1.1/2,13.7,6,526(-2),[西] 大橋勇樹
3,6,11,タイセイパルサー,牡5,57,藤岡佑介,1:58.3,1/2,13.2,5,488(-8),[西] 大橋勇樹
4,1,1,ソレイユドパリ,牡4,57,福永祐一,1:58.4,クビ,3.5,2,520(-6),[東] 堀宣行
5,2,2,テルペリオン,牡4,57,ルメール,1:58.7,2,2.6,1,526(-2),[西] 寺島良
6,3,4,クラウンシャイン,牡6,57,四位洋文,1:58.8,1/2,69.1,12,480(-4),[東] 蛯名利弘
7,3,5,ティーポイズン,牡7,57,浜中俊,1:59.5,4,64.0,11,514(0),[西] 五十嵐忠
8,6,10,ホーリーブレイズ,牡4,57,和田竜二,1:59.8,1.3/4,12.1,4,466(+4),[西] 高柳大輔
9,4,6,ファドーグ,セ7,57,川田将雅,1:59.9,3/4,11.6,3,474(0),[東] 奥平雅士
10,5,9,ウインユニファイド,牡6,57,松山弘平,1:59.9,ハナ,29.7,10,522(-2),[西] 飯田雄三
11,7,13,タガノヴェローナ,牝4,55,国分恭介,2:00.0,クビ,95.4,14,472(0),[西] 中村均
12,8,14,ピットボス,牡5,57,幸英明,2:00.3,1.3/4,18.7,9,522(+16),[西] 清水久詞
13,5,8,タガノグルナ,牡4,57,菱田裕二,2:01.7,8,14.3,8,476(+6),[西] 大根田裕
14,4,7,オルナ,牡6,57,松若風馬,2:01.9,1.1/4,82.9,13,516(+2),[西] 岡田稲男
15,8,15,メイスンウォー,牡8,57,小崎綾也,2:05.0,大,483.1,15,470(-2),[東] 小島茂之
