着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,オールドベイリー,牡4,54.0,中井裕二,1:10.5,,6.3,2,468(-8),[西] 中内田充
2,7,13,ヴェンジェンス,牡5,54.0,幸英明,1:10.7,1.1/4,6.4,3,486(+2),[西] 大根田裕
3,6,12,スマートアヴァロン,牡6,57.0,和田竜二,1:10.9,1.1/4,9.8,7,516(+4),[西] 西園正都
4,4,8,キングズガード,牡7,58.0,藤岡佑介,1:10.9,ハナ,8.9,5,472(+2),[西] 寺島良
5,1,1,アードラー,牡4,55.0,古川吉洋,1:11.0,3/4,9.7,6,478(+8),[西] 音無秀孝
6,3,5,ブルミラコロ,牡6,56.0,岩田康誠,1:11.1,3/4,4.2,1,516(0),[西] 大久保龍
7,4,7,ゴールドクイーン,牝3,51.0,富田暁,1:11.1,ハナ,12.9,8,462(-4),[西] 坂口正則
8,7,14,サトノファンタシー,牡5,56.0,池添謙一,1:11.2,クビ,30.3,11,490(+6),[西] 松田国英
9,8,16,コウエイエンブレム,牡5,57.5,松山弘平,1:11.2,クビ,8.1,4,530(0),[西] 山内研二
10,3,6,ショコラブラン,牡6,56.0,田中健,1:11.3,1/2,105.1,15,478(+4),[西] 浅見秀一
11,1,2,バイラ,牡3,53.0,太宰啓介,1:11.5,1,65.5,13,500(-8),[西] 川村禎彦
12,8,15,キタサンサジン,牡6,56.0,小牧太,1:11.7,1.1/4,95.3,14,542(+8),[西] 梅田智之
13,5,9,ドライヴナイト,牡5,56.0,浜中俊,1:11.7,アタマ,31.7,12,522(+9),[西] 奥村豊
14,2,3,ブライトライン,牡9,57.5,高倉稜,1:11.9,3/4,138.5,16,532(+4),[西] 鮫島一歩
15,6,11,ベストマッチョ,セ5,56.0,三浦皇成,1:12.1,1.1/2,23.0,9,474(-10),[東] 手塚貴久
16,2,4,ナンチンノン,牡7,57.0,国分恭介,1:12.8,4,28.3,10,540(-2),[西] 中竹和也
