着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,ヤマニンエルフィン,牝7,55,松若風馬,1:46.4,,17.2,6,510(+6),[西] 松下武士
2,2,2,レイズアベール,牝4,55,武豊,1:46.4,ハナ,3.2,2,452(+2),[西] 吉村圭司
3,5,5,シャンティローザ,牝4,55,川田将雅,1:46.8,2.1/2,6.1,3,470(0),[西] 松永幹夫
4,8,10,ウインクルサルーテ,牝5,55,四位洋文,1:47.0,1,28.4,8,444(+6),[西] 高橋亮
5,7,7,カレンシリエージョ,牝3,53,松山弘平,1:47.0,アタマ,6.5,4,482(+8),[西] 鈴木孝志
6,7,8,テーオービクトリー,牝4,55,和田竜二,1:47.0,クビ,2.7,1,484(+12),[西] 岡田稲男
7,1,1,トウカイシェーン,牝5,55,太宰啓介,1:47.2,1.1/4,97.8,9,470(-4),[西] 北出成人
8,6,6,テイケイレーヴ,牝5,55,富田暁,1:47.2,クビ,19.3,7,530(-6),[西] 荒川義之
9,4,4,エッジースタイル,牝5,55,秋山真一,1:47.2,アタマ,9.5,5,480(0),[西] 高橋義忠
10,3,3,クリノサンスーシ,牝5,55,国分優作,1:47.9,4,178.4,10,460(+12),[西] 大根田裕
