着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,サトノフェイバー,牡3,56,古川吉洋,1:48.8,,6.9,4,524(-2),[西] 南井克巳
2,7,8,グローリーヴェイズ,牡3,56,Ｍ．デム,1:48.8,ハナ,3.4,2,444(+8),[東] 尾関知人
3,4,4,ラセット,牡3,56,藤岡佑介,1:49.2,2.1/2,12.8,5,468(-6),[西] 庄野靖志
4,5,5,レッドレオン,牡3,56,岩田康誠,1:49.3,3/4,36.4,7,440(-2),[西] 角居勝彦
5,8,10,カツジ,牡3,56,松山弘平,1:49.6,1.3/4,5.0,3,490(+14),[西] 池添兼雄
6,1,1,スラッシュメタル,牡3,56,中谷雄太,1:49.9,1.3/4,81.6,9,440(0),[西] 西村真幸
7,2,2,スーサンドン,牡3,56,川島信二,1:50.0,3/4,235.3,10,490(+6),[西] 岩元市三
8,7,7,オーデットエール,牡3,56,北村友一,1:50.0,クビ,30.1,6,490(+16),[西] 須貝尚介
9,8,9,ダノンマジェスティ,牡3,56,松若風馬,1:50.2,1.1/4,2.2,1,472(-6),[西] 音無秀孝
10,6,6,ニホンピロタイド,牡3,56,幸英明,1:52.0,大,46.7,8,484(0),[西] 大橋勇樹
