着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,14,アルタイル,牡3,54,松岡正海,1:52.9,,2.0,1,482(+4),[東] 手塚貴久
2,4,6,ゴーイングベル,牡5,57,木幡初広,1:53.2,1.3/4,23.6,6,520(+8),[西] 岩元市三
3,3,5,リッカルド,セ4,57,大野拓弥,1:53.7,3,4.6,2,490(+4),[東] 黒岩陽一
4,6,10,サンライズワールド,セ5,57,戸崎圭太,1:53.8,1/2,32.0,9,456(+8),[西] 石坂正
5,2,2,アドマイヤランディ,牡4,57,福永祐一,1:54.1,1.3/4,7.8,4,516(+2),[西] 須貝尚介
6,3,4,エアカミュゼ,牡4,57,Ｍ．デム,1:54.1,ハナ,7.2,3,506(+4),[西] 池江泰寿
7,8,15,サンライズウェイ,牡5,57,蛯名正義,1:54.3,1,51.9,11,472(+4),[西] 羽月友彦
8,7,12,ニットウスバル,牡3,54,藤岡佑介,1:54.3,クビ,16.9,5,518(+20),[東] 高橋文雅
9,1,1,ミキノハルモニー,牡4,57,小牧太,1:54.4,1/2,63.2,12,454(-2),[西] 大橋勇樹
10,2,3,スリータイタン,セ6,57,津村明秀,1:54.4,クビ,206.3,15,456(+2),[西] 村山明
11,5,8,ドラゴンズタイム,牡4,57,吉田豊,1:54.5,1/2,28.7,7,432(+8),[東] 高橋文雅
12,4,7,ナンヨーマーク,牡4,57,内田博幸,1:54.5,クビ,30.3,8,514(-2),[西] 松田国英
13,5,9,シンクヴェトリル,牡6,57,川須栄彦,1:54.6,クビ,106.0,13,562(-2),[東] 和田正道
14,6,11,ヤマカツポセイドン,牡6,57,石川裕紀,1:55.1,3,40.1,10,456(-10),[西] 大根田裕
15,7,13,メテオライト,セ6,57,北村宏司,1:55.4,2,106.9,14,508(-10),[西] 池添学
