着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,セキショウ,牝5,55,Ｍ．デム,2:12.9,,8.0,4,502(-4),[東] 杉浦宏昭
2,6,6,エーシンマックス,牡5,57,石橋脩,2:13.0,1/2,9.7,5,500(-2),[西] 西園正都
3,4,4,ショウナンバッハ,牡4,57,柴田善臣,2:13.1,1/2,3.3,2,438(-2),[東] 上原博之
4,5,5,エーシングングン,牡6,57,酒井学,2:13.2,3/4,5.4,3,476(-8),[西] 田所秀孝
5,6,7,サンマルホーム,牡5,57,内田博幸,2:13.2,ハナ,12.6,6,444(+4),[西] 山内研二
6,8,11,ダノンフェニックス,牡7,57,蛯名正義,2:13.2,クビ,23.5,8,460(-6),[西] 角居勝彦
7,3,3,アダムスブリッジ,牡3,54,和田竜二,2:13.2,ハナ,3.1,1,474(+2),[西] 石坂正
8,8,10,スミデロキャニオン,牡6,57,戸崎圭太,2:13.3,1/2,15.3,7,458(-14),[西] 音無秀孝
9,2,2,マイネルマーク,牡7,57,柴田大知,2:13.4,1/2,65.6,9,476(+6),[東] 国枝栄
10,7,8,ロジサンデー,牡6,57,大野拓弥,2:13.6,1.1/4,82.5,10,474(+2),[東] 古賀慎明
11,1,1,ブライトボーイ,牡6,57,吉田豊,2:14.4,5,86.7,11,490(+4),[東] 尾形充弘
