着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,ペルソナリテ,牝2,54,柴田大知,1:23.0,,5.2,2,400(0),[東] 相沢郁
2,4,6,クナウ,牝2,54,大野拓弥,1:23.0,アタマ,21.6,8,468(0),[東] 松山将樹
3,5,7,マテラアリオン,牡2,54,岩田康誠,1:23.1,1/2,9.5,4,448(-6),[西] 森秀行
4,7,12,ファド,牝2,54,Ｍ．デム,1:23.1,クビ,2.5,1,476(+8),[東] 矢野英一
5,6,10,トモジャクール,牝2,54,田中勝春,1:23.2,クビ,15.1,6,434(+4),[東] 栗田徹
6,4,5,ブランデーグラス,牡2,54,内田博幸,1:23.4,1.1/4,38.3,9,462(-2),[東] 牧光二
7,8,14,シトロン,牝2,54,嘉藤貴行,1:23.4,クビ,6.5,3,438(+8),[東] 田中清隆
8,3,3,フルオブスターズ,牝2,54,田辺裕信,1:23.6,1.1/2,9.5,5,416(-4),[東] 奥村武
9,7,11,ウッディタイガー,牡2,54,松岡正海,1:23.8,1.1/2,128.2,13,446(0),[地] 田中淳司
10,1,1,コマノドリーム,牝2,54,江田照男,1:23.9,クビ,18.8,7,424(-6),[東] 菊川正達
11,2,2,デルマオカル,牝2,54,石川裕紀,1:23.9,クビ,122.7,12,452(+10),[東] 古賀史生
12,3,4,リネンソング,牡2,54,戸崎圭太,1:24.1,1,50.2,10,472(+10),[東] 和田雄二
13,8,13,クリノシャンボール,牡2,54,石橋脩,1:24.4,2,71.0,11,480(+4),[西] 川村禎彦
14,6,9,キャラメルサレ,牝2,54,野中悠太,1:24.7,2,129.2,14,470(0),[東] 根本康広
