着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,フレイムヘイロー,セ7,53,西田雄一,0:54.7,,94.8,15,480(+4),[東] 蛯名利弘
2,3,6,ネロ,牡4,55,村田一誠,0:54.8,1/2,3.2,1,466(0),[西] 森秀行
3,7,14,アースソニック,牡6,57,津村明秀,0:54.9,1/2,13.2,5,500(+6),[西] 中竹和也
4,2,4,ヘニーハウンド,牡7,56,川島信二,0:54.9,クビ,23.2,11,510(-4),[西] 吉村圭司
5,7,13,セイコーライコウ,牡8,58,勝浦正樹,0:55.0,クビ,4.5,2,484(-22),[東] 竹内正洋
6,4,7,スマートオリオン,牡5,57,大野拓弥,0:55.0,クビ,15.8,6,508(+6),[東] 鹿戸雄一
7,8,15,ニザエモン,牡7,54,松田大作,0:55.1,クビ,20.7,9,466(+6),[西] 佐々木晶
8,8,16,アンゲネーム,セ7,55,丸田恭介,0:55.1,クビ,17.0,8,472(-10),[東] 和田正道
9,6,11,サカジロロイヤル,牡7,56,国分優作,0:55.2,1/2,6.0,3,514(+2),[西] 湯窪幸雄
10,2,3,ブライトチェリー,牝5,50,オールプ,0:55.2,ハナ,16.0,7,470(-4),[東] 菊川正達
11,1,2,モグモグパクパク,牡5,54,丹内祐次,0:55.3,1/2,55.5,13,458(-14),[東] 高橋祥泰
12,1,1,メイショウツガル,牡7,54,伊藤工真,0:55.3,クビ,102.1,16,480(-4),[西] 武田博
13,6,12,エンプレスラブ,牝6,49,鮫島克駿,0:55.4,3/4,70.6,14,512(+4),[西] 加藤敬二
14,4,8,エーシントップ,牡5,57,川須栄彦,0:55.4,クビ,10.8,4,536(+6),[西] 西園正都
15,5,9,フギン,牝5,53,藤田伸二,0:55.5,1/2,23.2,10,452(+6),[西] 森秀行
16,5,10,シャトルアップ,セ7,52,丸山元気,0:55.5,ハナ,45.6,12,506(+4),[東] 黒岩陽一
