着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,ブリリアントアスク,牝5,55,勝浦正樹,2:00.9,,18.9,7,460(-8),[東] 中舘英二
2,8,10,トレジャーマップ,牡4,57,丸山元気,2:00.9,クビ,3.8,2,444(-4),[東] 石栗龍彦
3,4,4,ヘイローフォンテン,牡5,57,丸田恭介,2:00.9,アタマ,3.0,1,520(+6),[東] 石毛善彦
4,6,6,ハギノブシドウ,牡5,57,吉田隼人,2:01.3,2.1/2,9.5,5,502(+10),[西] 松田国英
5,7,7,ファーストオーサー,牡4,57,松若風馬,2:01.4,1/2,15.6,6,476(0),[東] 勢司和浩
6,1,1,レッドクラーケン,牡5,57,杉原誠人,2:01.7,2,5.5,4,514(+2),[西] 西園正都
7,5,5,ミッキーサクセス,牡5,57,川須栄彦,2:01.9,1.1/2,24.9,8,508(+4),[西] 牧田和弥
8,3,3,アルカナ,牝5,55,田中博康,2:02.0,1/2,58.3,9,486(+2),[西] 沖芳夫
9,2,2,ジンライムデザイア,牡4,57,木幡初也,2:02.2,1.1/2,192.4,10,474(0),[東] 南田美知
10,7,8,セルバンテス,牡4,57,松田大作,2:02.3,クビ,4.9,3,426(0),[東] 久保田貴
