着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,リーサルウェポン,牝4,55,吉田隼人,1:46.8,,3.3,2,434(-2),[西] 荒川義之
2,2,2,サクラアンプルール,牡4,57,勝浦正樹,1:47.0,1.1/4,12.9,4,462(-4),[東] 金成貴史
3,8,9,アドマイヤライン,牡5,57,丸山元気,1:47.1,1/2,15.5,5,446(+8),[西] 松田博資
4,1,1,アルパーシャン,牡3,55,四位洋文,1:47.1,ハナ,2.4,1,454(-2),[西] 昆貢
5,3,3,テイエムフタエマル,牝3,53,岩崎翼,1:47.3,1.1/4,56.6,9,484(+6),[西] 岩元市三
6,6,6,リノリオ,牡4,57,丸田恭介,1:47.3,クビ,3.8,3,510(+2),[西] 西園正都
7,7,8,コスモアルヘナ,牡3,55,丹内祐次,1:47.4,3/4,47.4,8,462(-6),[東] 武市康男
8,7,7,グラブザフラッグ,セ3,55,津村明秀,1:47.6,1.1/4,18.8,6,486(+4),[西] 中竹和也
9,5,5,セルリアンシュロス,牡4,57,高倉稜,1:47.8,1.1/2,155.7,10,488(-6),[西] 福島信晴
10,8,10,メリーモナーク,牡3,55,北村友一,1:47.9,クビ,27.6,7,482(+20),[西] 橋田満
