着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ヴェルデグリーン,牡5,57,田辺裕信,1:47.5,,6.7,3,476(0),[東] 相沢郁
2,4,4,ジョングルール,牡4,56,蛯名正義,1:47.5,ハナ,2.0,1,514(+10),[東] 尾形充弘
3,8,11,イイデステップ,牝5,55,村田一誠,1:47.8,1.3/4,4.1,2,500(-12),[西] 北出成人
4,5,5,サンデーミューズ,牝6,55,ビュイッ,1:47.9,1/2,13.5,5,456(-10),[西] 池江泰寿
5,8,10,ニシノボレロ,牡4,56,北村宏司,1:48.1,1.1/4,34.0,8,490(-2),[東] 杉浦宏昭
6,7,8,ユウターウェーヴ,牡6,57,田中勝春,1:48.1,クビ,62.1,10,492(-4),[東] 南田美知
7,6,6,エメラルスピード,牡5,57,マクドノ,1:48.2,クビ,10.3,4,464(-2),[東] 勢司和浩
8,2,2,カルマート,牝5,55,内田博幸,1:48.5,2,47.9,9,494(+12),[東] 戸田博文
9,1,1,トーセンインディ,牝5,55,江田照男,1:49.0,3,25.6,7,438(-2),[東] 成島英春
10,6,7,インプレッシヴデイ,牡6,57,武豊,1:49.0,クビ,14.0,6,518(-10),[西] 坂口正則
11,7,9,アルファメガハート,牝8,55,中谷雄太,1:49.8,5,255.6,11,472(-8),[東] 嶋田潤
