着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,ステラウインド,牡4,57,蛯名正義,2:00.6,,2.0,1,466(0),[東] 尾関知人
2,1,1,シャドウバンガード,牡4,57,勝浦正樹,2:00.8,1,7.1,3,432(-6),[西] 須貝尚介
3,2,2,ロックンロール,牡6,57,津村明秀,2:00.8,アタマ,28.8,8,522(-6),[西] 角田晃一
4,4,4,ナンデヤネン,牡6,57,石橋脩,2:00.8,クビ,81.3,11,486(-2),[東] 尾形充弘
5,6,9,ゴールドブライアン,牡5,57,内田博幸,2:00.8,ハナ,16.4,6,464(-6),[西] 浅見秀一
6,3,3,ヒールゼアハーツ,牡5,57,田辺裕信,2:00.9,クビ,9.6,4,498(0),[東] 戸田博文
7,5,6,ケイアイチョウサン,牡3,54,戸崎圭太,2:01.1,1.1/4,5.0,2,440(+6),[東] 小笠倫弘
8,8,12,ツインエンジェルズ,牝5,55,柴田善臣,2:01.2,3/4,88.4,12,452(0),[東] 中川公成
9,4,5,ユウターウェーヴ,牡6,57,田中勝春,2:01.2,アタマ,54.9,10,496(+4),[東] 南田美知
10,7,11,ショウナンバーズ,牡5,57,丸山元気,2:01.2,ハナ,18.9,7,496(-18),[東] 国枝栄
11,6,8,マルターズグロウヴ,牡5,57,村田一誠,2:01.6,2.1/2,392.1,13,498(-2),[東] 萱野浩二
12,8,13,クワイアーソウル,牡5,57,横山典弘,2:01.7,1/2,42.1,9,500(-4),[東] 萩原清
13,7,10,エアルプロン,牡4,57,三浦皇成,2:02.0,1.3/4,11.5,5,480(0),[西] 池江泰寿
