着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,エールブリーズ,牡3,56,戸崎圭太,1:21.4,,2.7,1,508(-2),[西] 鮫島一歩
2,1,1,アミカブルナンバー,牝4,55,内田博幸,1:21.4,クビ,3.9,2,458(+12),[東] 鈴木康弘
3,3,3,シーブリーズライフ,牝3,54,田中勝春,1:21.7,1.3/4,36.8,9,458(+10),[東] 菊川正達
4,7,10,セイクレットレーヴ,牡4,57,北村宏司,1:21.7,クビ,7.8,4,470(+2),[東] 田中清隆
5,6,9,プランスデトワール,牡5,57,柴田善臣,1:21.7,ハナ,11.8,5,474(+2),[東] 藤沢和雄
6,8,12,ロードガルーダ,牡4,57,ビュイッ,1:21.8,クビ,5.1,3,504(0),[西] 池江泰寿
7,2,2,ウエストエンド,牡5,57,三浦皇成,1:21.8,アタマ,24.9,8,476(0),[西] 白井寿昭
8,4,5,メジャーアスリート,牡4,57,大野拓弥,1:22.0,1.1/4,64.4,11,510(+2),[東] 高木登
9,4,4,シゲルスダチ,牡4,57,後藤浩輝,1:22.0,クビ,14.4,6,436(0),[西] 西園正都
10,8,13,ゴーハンティング,牡5,57,ムーア,1:22.1,1/2,22.9,7,504(0),[東] 堀宣行
11,5,6,リンゴット,セ5,57,吉田豊,1:22.1,アタマ,150.1,12,512(0),[東] 杉浦宏昭
12,6,8,メジロツボネ,牝5,55,江田照男,1:22.2,クビ,169.0,13,456(-6),[東] 高木登
13,7,11,トゥザサミット,牡6,57,蛯名正義,1:22.2,クビ,57.8,10,458(+4),[東] 松山康久
