着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,アポロマーベリック,牡4,60,草野太郎,3:27.9,,8.9,4,518(-10),[東] 堀井雅広
2,8,14,スナークスペイン,牡6,60,小坂忠士,3:28.0,3/4,2.5,1,470(0),[西] 川村禎彦
3,6,10,ハクサン,牡7,60,高野和馬,3:28.7,4,13.9,6,436(-6),[東] 浅野洋一
4,3,3,ハイローラー,牡7,60,平沢健治,3:28.9,1.1/4,4.8,2,484(-10),[西] 木原一良
5,2,2,コブラボール,牡9,60,金子光希,3:29.6,4,200.3,14,482(-6),[東] 石毛善彦
6,1,1,メイショウヨウドウ,セ5,60,西谷誠,3:30.1,3,6.4,3,466(+4),[西] 池添兼雄
7,8,13,タマモユニヴァース,牡7,60,北沢伸也,3:30.3,1.1/2,13.8,5,492(-18),[西] 小原伊佐
8,4,6,ジェットストリーム,牡5,60,浜野谷憲,3:31.0,4,25.9,9,520(-12),[東] 手塚貴久
9,6,9,モズハリケーン,牡5,60,林満明,3:31.0,クビ,17.0,7,504(-6),[西] 南井克巳
10,4,5,ビービーマイセン,牡4,60,山本康志,3:31.5,3,30.3,11,480(-6),[東] 松山康久
11,7,11,カピターノ,牡9,60,上野翔,3:31.5,クビ,81.7,12,498(0),[東] 粕谷昌央
12,3,4,コウエイキング,セ5,60,植野貴也,3:32.7,7,29.3,10,454(-18),[西] 川村禎彦
13,5,7,ティンバーウルフ,牡6,60,大江原圭,3:32.7,クビ,111.0,13,440(-2),[東] 土田稔
14,7,12,ティアップブレイズ,牡5,60,五十嵐雄,3:32.8,クビ,19.5,8,524(-4),[東] 高木登
