着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,スターバリオン,牡4,57,田辺裕信,2:13.1,,11.5,4,494(-2),[西] 藤岡健一
2,7,14,トルバドゥール,牡5,57,メンディ,2:13.3,1.1/4,59.9,11,480(-8),[東] 小西一男
3,8,16,ヴォーグトルネード,牡4,57,内田博幸,2:13.4,3/4,1.7,1,468(-4),[西] 五十嵐忠
4,1,1,ゲルマンシチー,牡5,57,戸崎圭太,2:13.6,1.1/4,9.7,3,468(-2),[東] 池上昌弘
5,2,4,リキサンステルス,牡3,55,北村宏司,2:13.8,1.1/4,11.7,5,480(-8),[東] 奥平雅士
6,6,11,レッドフォルツァ,牡4,57,柴山雄一,2:13.8,アタマ,32.7,9,490(-10),[東] 藤沢和雄
7,3,5,ショウナンダイラ,牡3,55,蛯名正義,2:14.1,2,31.1,8,528(+2),[東] 二ノ宮敬
8,5,10,ディアグリスター,牡3,55,吉田豊,2:14.2,3/4,130.4,14,478(+2),[東] 高橋裕
9,4,7,ロンギングエース,牡3,55,石橋脩,2:14.2,ハナ,20.8,7,498(+2),[東] 勢司和浩
10,5,9,サンマルデューク,牡4,57,田中勝春,2:14.3,クビ,7.6,2,498(-2),[東] 小島太
11,1,2,ハイランドジャガー,牡4,57,熊沢重文,2:14.5,1.1/2,12.4,6,512(-8),[西] 平田修
12,2,3,アールシネマスタア,セ5,57,三浦皇成,2:14.5,ハナ,81.6,13,484(-12),[東] 鹿戸雄一
13,7,13,パクサ,牡5,57,武士沢友,2:14.6,クビ,51.6,10,564(-8),[東] 鈴木康弘
14,6,12,バーチャルトラック,牡5,57,丸田恭介,2:14.6,クビ,282.2,16,452(-2),[東] 藤原辰雄
15,3,6,レジアーネ,セ5,57,後藤浩輝,2:14.9,1.3/4,68.6,12,482(+12),[東] 尾関知人
16,4,8,シベリアンファクト,牡6,57,勝浦正樹,2:15.3,2.1/2,280.3,15,484(0),[東] 堀井雅広
