着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,ウキヨノカゼ,牝3,54,ビュイッ,1:34.6,,8.3,4,484(-8),[東] 菊沢隆徳
2,3,4,スイートサルサ,牝3,54,田辺裕信,1:34.6,クビ,5.7,3,464(-10),[東] 菊川正達
3,2,2,イリュミナンス,牝3,54,福永祐一,1:34.7,クビ,3.5,2,472(-12),[西] 松永幹夫
3,7,12,ジーニマジック,牝3,54,三浦皇成,1:34.7,同着,37.5,8,466(-8),[東] 小笠倫弘
5,5,8,トロワボヌール,牝3,54,柴田善臣,1:35.1,2.1/2,28.6,7,456(0),[東] 畠山吉宏
6,5,9,スマートルピナス,牝3,54,武士沢友,1:35.1,クビ,241.9,13,436(-4),[東] 小桧山悟
7,4,6,タプローム,牝3,54,嘉藤貴行,1:35.1,アタマ,140.5,11,482(0),[東] 斎藤誠
8,8,14,オーキッドレイ,牝3,54,内田博幸,1:35.2,クビ,13.7,5,442(-6),[西] 村山明
9,3,5,コレクターアイテム,牝3,55,浜中俊,1:35.2,クビ,2.3,1,468(-6),[西] 須貝尚介
10,2,3,ブリリアントアスク,牝3,54,吉田隼人,1:35.2,ハナ,259.0,15,428(-8),[東] 伊藤正徳
11,7,13,ジョアンシーピン,牝3,54,北村宏司,1:35.3,クビ,227.0,12,446(-6),[東] 上原博之
12,1,1,サトノフェアリー,牝3,54,田中勝春,1:35.5,1,26.3,6,436(-8),[東] 宗像義忠
13,4,7,アンルーリー,牝3,54,蛯名正義,1:35.8,1.3/4,81.8,10,468(0),[東] 高木登
14,6,11,ミラクルラヴィ,牝3,54,横山典弘,1:35.9,3/4,37.5,9,468(0),[西] 坂口正則
15,6,10,ケンブリッジナイス,牝3,54,今野忠成,1:37.7,大,252.9,14,462(+1),[地] 新井清重
