0,1,2,3
単勝,9,320,1
複勝,9 7 3,120 140 140,1 2 3
枠連,6 - 7,500,2
馬連,7 - 9,740,3
ワイド,7 - 9 3 - 9 3 - 7,240 270 330,1 2 4
馬単,9 → 7,1410,4
三連複,3 - 7 - 9,1060,3
三連単,9 → 7 → 3,4870,9
